id,anchor,target,context,score
038e2404fc9caaef,image signal generation,signal generating,H04,0.25
1667d456df88d00a,image signal generation,signal generation,H04,0.25
916c56f5df6a2a79,image signal generation,signal generator,H04,0.25
8e061c3e9233fd62,image signal generation,signal processing,H04,0.25
7963ee34949d32c0,image signal generation,siren signal,H04,0.0
28c8e4fe65d599d1,image signal generation,three dimensional image signals,H04,0.25
6e37cffe2244d878,image signal generation,video signal generator,H04,0.5
98a752c61ba5cbe5,image signal generation,whistle signal,H04,0.0
f50c5c945c6715d1,imaging axis,apparatus method,G02,0.0
be090bec5ef793fd,imaging axis,arc,G02,0.25
8bd1a4a9ddceb435,imaging axis,arm,G02,0.0
c9984d0fa074f115,imaging axis,axial imaging,G02,0.75
7f58c497e6e55657,imaging axis,axis,G02,0.5
b0603826b5313d36,imaging axis,axis direction,G02,0.5
7860f3e0156aaed0,imaging axis,axis lens path,G02,0.5
99c37f7005a577eb,imaging axis,axis net,G02,0.0
79a9f51987dd70a7,imaging axis,axis of direction,G02,0.0
6f093225e5e95e92,imaging axis,axis of earth,G02,0.0
28300faae81045eb,imaging axis,axis optical path,G02,0.5
a270fcd4e87a60ee,imaging axis,camera axis,G02,0.5
071384bce763994a,imaging axis,central axis,G02,0.5
5420e2c1aa512b49,imaging axis,central member,G02,0.25
8be78835126bd38e,imaging axis,certainity value,G02,0.25
0729d791a35aae0d,imaging axis,degree of certainity,G02,0.25
ae6d989f16b8b64b,imaging axis,earth axis tilt,G02,0.0
643c472cd833c997,imaging axis,fan beam axis,G02,0.5
e183aabe670cdd7f,imaging axis,flexible axis,G02,0.25
bf22f29ecf544526,imaging axis,flexible member,G02,0.0
568c994abcddeb8c,imaging axis,fluoroscopy method,G02,0.25
c9f4b17fdba12548,imaging axis,image of axis,G02,0.0
53817ce9cbcc28a1,imaging axis,imaging axis direction,G02,0.75
773d59391eb5d5c9,imaging axis,imaging center,G02,0.0
551305093937904c,imaging axis,imaging direction,G02,0.75
20a45b67a785caf3,imaging axis,imaging of axis,G02,0.0
f8bda41c64037216,imaging axis,microscope system,G02,0.25
cb5bec9f4f6b0d95,imaging axis,multi axis imaging,G02,0.5
1136b74cde7d4ec5,imaging axis,non imaging axis,G02,0.25
9e222e225a7bdbc5,imaging axis,observation axis,G02,0.5
e01e5af393d6cb3b,imaging axis,observation direction,G02,0.5
66e3f4f1e4e477a9,imaging axis,opening,G02,0.0
1612ce9219659f57,imaging axis,optic axis,G02,0.5
0722d19889d39440,imaging axis,optic path,G02,0.5
3a28dbc1e54c3bf5,imaging axis,optical axis,G02,0.5
b5d5421df0bdfc0c,imaging axis,optical axis direction,G02,0.5
8fa150e24752d622,imaging axis,optical direction,G02,0.5
f27489f27e529db8,imaging axis,optical lens axis,G02,0.5
e633f6faeef65b9d,imaging axis,optical lens path,G02,0.5
c04e2ab28c0fc239,imaging axis,optical of axis,G02,0.0
f6d8d8ece50ef025,imaging axis,optical of direction,G02,0.0
fab4c7484c527793,imaging axis,optical path,G02,0.5
eabbf44f7b56e181,imaging axis,orientation,G02,0.25
61275049f49e3174,imaging axis,photographic apparatus,G02,0.5
2f59b14aeef7b9d2,imaging axis,source system,G02,0.0
6164eb171e85f950,imaging axis,threshold certainity,G02,0.25
18f2703df5ecc09f,imaging axis,transverse planar image,G02,0.5
9d28e12c93f3efd7,imaging axis,viewing axis,G02,0.5
cdb94c91326471d8,ingress buffer,buffer,H04,0.5
bf71bb1f5255722c,ingress buffer,buffer action,H04,0.0
552d19c21ced5670,ingress buffer,buffer configuration,H04,0.5
aca67dc74f87a60a,ingress buffer,buffer solution,H04,0.0
90dab5a133253706,ingress buffer,buffer zone,H04,0.0
bac9fca64d916553,ingress buffer,egress buffer,H04,0.25
eb2eb9f6456e6771,ingress buffer,image buffer,H04,0.0
60a326180c00fd1a,ingress buffer,incoming packet,H04,0.5
1477c7f6392cfb58,ingress buffer,ingress buffer manager,H04,0.75
a794c256a9977940,ingress buffer,ingress buffer size,H04,0.75
96236de28845a77c,ingress buffer,ingress frame buffer,H04,0.5
f568227ca315a2c8,ingress buffer,ingress frame memory,H04,0.5
034569a6ecbe6fa8,ingress buffer,ingress memory,H04,0.5
6ecd3170cfb6764d,ingress buffer,ingress protection rating,H04,0.0
1e84214ab695d961,ingress buffer,ingress storage buffer,H04,0.75
589bfee58ee59dad,ingress buffer,ingress storage memory,H04,0.75
b581922d3235eada,ingress buffer,input,H04,0.25
4097db9c59ac72e4,ingress buffer,input buffer,H04,0.75
904b94fd3d27e5e4,ingress buffer,input fifo,H04,0.5
bb951a96e78bb884,ingress buffer,internal buffer,H04,0.25
c048fe87e4238a44,ingress buffer,internal frame buffer,H04,0.25
8cc9a6228591b1cd,ingress buffer,internal frame memory,H04,0.25
3d38134066794f76,ingress buffer,internal memory,H04,0.25
533fd0ea436829ef,ingress buffer,internal storage buffer,H04,0.25
42ca4cd55eb5a6f3,ingress buffer,internal storage memory,H04,0.25
ca71e04c8773a6c2,ingress buffer,memory,H04,0.25
d9534c62cddbd615,ingress buffer,output,H04,0.0
7b4b8fabb9c45487,ingress buffer,output buffer,H04,0.25
c2a35b91e08e805b,ingress buffer,output fifo,H04,0.25
1f4e4251dd3c4465,ingress buffer,output information,H04,0.25
54f56b101949ce34,ingress buffer,output storage module,H04,0.25
795c4754cdc9c686,ingress buffer,packet metadata queue,H04,0.75
6eded9d33113b77b,ingress buffer,register,H04,0.25
942806129dcfd974,ingress buffer,shared buffer pool,H04,0.25
1dca31bb41fc3ece,ingress buffer,spill buffer,H04,0.75
7bff052ffe5b2f7f,ingress buffer,storage,H04,0.25
680a9181063cae1a,ingress buffer,storage buffer,H04,0.5
836bab992519be93,ingress buffer,storage memory,H04,0.25
ef072a9cee857cfc,ingress buffer,traffic management,H04,0.5
f167f66b258aaa34,instruction processing,card processing,H04,0.0
490e2e0b4cef6225,instruction processing,chemical etching process,H04,0.25
c38fd8c1cc0d9c8a,instruction processing,control,H04,0.25
c27dada080aa5cb0,instruction processing,control process,H04,0.25
703bee8a0cf1c423,instruction processing,control step,H04,0.0
75e92367977db754,instruction processing,data processing instruction,H04,0.5
4cf03be004eb7576,instruction processing,device information process,H04,0.5
4ef9f25c710905ac,instruction processing,device information step,H04,0.25
1b894eb26cf0b2e2,instruction processing,device instruction process,H04,0.5
8020f2329767267d,instruction processing,device instruction step,H04,0.5
35a0ec74f52895a6,instruction processing,execution unit,H04,0.25
91c899ede2d8538e,instruction processing,food processing unit,H04,0.0
8fb8a0fe441197d8,instruction processing,information transmission function,H04,0.25
427604a106cca8de,instruction processing,information transmission step,H04,0.25
73f5147c1ed9b603,instruction processing,information transmitting function,H04,0.25
f25fa99fc6c3fe2f,instruction processing,information transmitting step,H04,0.25
7a7e6ce1470a29f3,instruction processing,initialization step,H04,0.5
17684f9fbfb2bb12,instruction processing,instruction,H04,0.25
7f2b02f28f9cb2f5,instruction processing,instruction control,H04,0.5
b926468533f5d6b7,instruction processing,instruction execution,H04,0.75
abc11b09cca4808b,instruction processing,instruction information process,H04,0.5
4976e7538016593d,instruction processing,instruction information step,H04,0.5
7eeabdea4bb2023c,instruction processing,instruction manual,H04,0.0
7b5f59bec688c981,instruction processing,instruction process,H04,1.0
29a0d7865dadb7fe,instruction processing,instruction processing device,H04,0.75
45fb67028c42a4b0,instruction processing,instruction processing module,H04,0.75
1add29b2bdd519ea,instruction processing,instruction processing program,H04,0.75
139cde0232a52059,instruction processing,instruction processing unit,H04,0.75
fd09c0fd0a2353cb,instruction processing,instruction receiving,H04,0.5
ad530b4b49995113,instruction processing,instruction reception processing,H04,0.5
53dc1e44970bce10,instruction processing,instruction step,H04,0.5
f4795d1f3be73ea6,instruction processing,instruction transmission function,H04,0.5
fe7fe0c05f6377d9,instruction processing,instruction transmission step,H04,0.5
29682f43d42c1193,instruction processing,instruction transmitting function,H04,0.5
ed96d9264275bf0e,instruction processing,instruction transmitting step,H04,0.5
64741fac6f344ddd,instruction processing,meat processing,H04,0.0
27115b62bfaaef0e,instruction processing,operating instruction,H04,0.75
31a2306883fcfc5f,instruction processing,pipeline instruction,H04,0.25
e6f9a4629d6d97d9,instruction processing,process facility,H04,0.25
f92ff283abb362b6,instruction processing,processing,H04,0.5
de9d4529e9a9854d,instruction processing,processing instruction,H04,1.0
9157d0a2db8e002c,instruction processing,processor,H04,0.25
1fc1f1d0d40baf76,instruction processing,request instruction processing,H04,0.5
5d40e01e4d3b0cb8,instruction processing,request instruction receiving,H04,0.5
3fd016545add7c1b,instruction processing,request processing,H04,0.0
a0385045bf2781d7,instruction processing,request receiving,H04,0.0
7993239a258fc3d9,instruction processing,request reception processing,H04,0.0
ac59df9bbb6505be,instruction processing,strict instruction,H04,0.0
1e7c8aa0dd6c3cb4,instruction processing,though processing,H04,0.0
757577e1c3d4290f,instruction processing,voice instruction processing,H04,0.5
38f6f96d8f55a2e2,instruction processing,working chemical process,H04,0.25
d98f89666159a175,intermediate speed,extremely slow speed,H04,0.5
23c9c64e03cd9090,intermediate speed,high speed,H04,0.5
e51a30cac1579a35,intermediate speed,intermediate rate,H04,0.25
da8c2ef482887057,intermediate speed,intermediate slow,H04,0.25
7a3afaf2b808d02e,intermediate speed,intermediate slow speed,H04,0.5
2ea4ac50eaf71c67,intermediate speed,intermediate speed ratio,H04,0.5
4113de5d87487897,intermediate speed,line,H04,0.0
69cd080cfca33525,intermediate speed,line speed,H04,0.5
f986ccea60dbfb73,intermediate speed,optimum,H04,0.25
11f85608911d2d0f,intermediate speed,same,H04,0.0
f7c0aeab494994b6,intermediate speed,slow speed,H04,0.5
fa00fa6cf29573df,key arm,arm,H04,0.0
d20bc1ce8ce8c8be,key arm,arm button,H04,0.25
707cefd417be129b,key arm,arm chair,H04,0.0
81742cc5d069201f,key arm,arm projection,H04,0.5
70fbb4e5d5f60845,key arm,arm stock,H04,0.0
c1431ad50b0e11de,key arm,automatic keying circuits,H04,0.5
469da6f9e29dd055,key arm,closed key,H04,0.25
a4fed7c6ec269de8,key arm,door key,H04,0.0
77be388d18a1e183,key arm,formation,H04,0.0
606d77604b4efa68,key arm,key,H04,0.25
82212ada8e604a56,key arm,key data,H04,0.25
65cfed07b41a4b4f,key arm,key groove,H04,0.5
d2d6f7c34c39bb2c,key arm,key pad,H04,0.0
a72f68b54bd41bdc,key arm,key pivots,H04,0.75
861393d3b70b2be0,key arm,key plate,H04,0.25
b505d450725e87f2,key arm,key structure,H04,0.5
06322fd19d778e3d,key arm,keyboard,H04,0.0
c24fbb217138bee5,key arm,knife edges,H04,0.5
5d63568f4be00b9b,key arm,locker key,H04,0.0
e12c35453182ab67,key arm,secret key,H04,0.25
23248a7d9f07cef9,key arm,shared key,H04,0.25
d8d252ae0bf3cb36,key arm,swinging key arm,H04,0.75
7e4438808d39d7ac,key arm,telegraph keys,H04,0.5
42081e98f844e263,key arm,weighted arm,H04,0.0
7c8925c8f2c488af,killed,alive,G02,0.25
2edcc448fc98d0b4,killed,application killed,G02,0.0
5983089372dab08c,killed,cold and heat,G02,0.0
65cc4811c8734396,killed,cold killing,G02,0.5
86b5060a408b896c,killed,heat killed,G02,0.5
60fc80e737171627,killed,heat killing,G02,0.5
f4014d4d38bcd434,killed,heat spark,G02,0.0
b6b4da2405b1c655,killed,inactivated,G02,0.75
3b4a993c4969f2a6,killed,killed bacteria,G02,0.5
e67111919051e34d,killed,killed cells,G02,0.5
9679f869f5e8b21b,killed,killed defects,G02,0.5
f36ecf2ba15032a5,killed,killed in combat,G02,0.0
0c1213c7307e8ed6,killed,killed in war,G02,0.0
fa31bee1e75d449f,killed,killed is a cancer cell,G02,0.5
e29d1201c72d3401,killed,killing,G02,1.0
2b09c7c9974eec53,killed,live broadcast videos,G02,0.25
43d1c57a0d17d5ad,killed,live streaming,G02,0.25
35860aeb364b366e,killed,live video packets,G02,0.25
64bc1b02f22a1931,killed,shot,G02,0.25
eab006230ae4e582,killed,victim killed in accident,G02,0.0
da6d81600a0a04e5,killed,weapon,G02,0.25
5040cff298ce59ed,killed,whole killed viral vaccines,G02,0.5
b3ecc39abd4a2af9,lamination method,adhesive,G02,0.25
99556e130ed67261,lamination method,adhesive member,G02,0.25
8de5c29857d8554d,lamination method,basic method,G02,0.0
a2c5c911b6004333,lamination method,cartridge casing,G02,0.25
f857afd3880d45e6,lamination method,coating means,G02,0.75
ac17f7e87dbc7561,lamination method,coating method,G02,0.75
737d66a946589605,lamination method,dipping,G02,0.25
4cfcfcc3a683f74f,lamination method,dispenser,G02,0.5
d7a85728db53fe82,lamination method,dispenser method,G02,0.5
fe7a45c2d1b2eeee,lamination method,flexible packaging,G02,0.25
b79eb48315463936,lamination method,frame,G02,0.25
9e3bf2975118af80,lamination method,frame member,G02,0.25
f309437696228a11,lamination method,laminate method,G02,1.0
241912c5565ac1b0,lamination method,laminating method,G02,1.0
a8983547ab14e410,lamination method,lamination,G02,0.5
c60249b2c95a7fa3,lamination method,lamination process,G02,0.75
ba4fab88865bf033,lamination method,lamination shop,G02,0.0
d74e2d7717adc615,lamination method,lamination technique,G02,0.5
f74dabf1e37560fd,lamination method,laminator,G02,0.5
86fe9af7f9f1030b,lamination method,manufacturing material in multiple layers,G02,0.5
6f4956f36bdea1ee,lamination method,method acting,G02,0.0
850dc06ddb341427,lamination method,method reference,G02,0.0
9c87d77eaca8438f,lamination method,multilayer slide coating,G02,0.5
480f20d8de5395fe,lamination method,plastic sheet,G02,0.25
c6a85528bad51162,lamination method,printing,G02,0.5
22ec12005bf5d848,lamination method,printing method,G02,0.5
07a4affd80ea727b,lamination method,printing process,G02,0.5
35b9908023765d05,lamination method,printing process method,G02,0.5
96a3cb3712f7a895,lamination method,remove cover layer,G02,0.25
6b409de6b67ffeb6,lamination method,remove cover material,G02,0.25
0db53c0223c2fe61,lamination method,resin sheet,G02,0.5
7c25119a9062845f,lamination method,sheet heating machine,G02,0.25
6575264ad4c7387e,lamination method,sheet method,G02,0.0
623c19e0b3413c7b,lamination method,spray method,G02,0.5
7e139dec9006f003,lamination method,spray process,G02,0.5
51a69495d1fd3fbd,lamination method,spray process method,G02,0.5
2b595b30374c7daf,lamination method,stratification method,G02,0.75
23113e2a55baefee,lamination method,tape,G02,0.5
2e793973e85ae19b,lamination method,treatment method,G02,0.0
88c59f0a5ba29c12,laser beam optical,barcode scanners,G02,0.25
c126aa042283902d,laser beam optical,beam balamce,G02,0.0
137bb9e62dc9f11e,laser beam optical,beam engine,G02,0.0
735bbccfc0994aa8,laser beam optical,bean bag,G02,0.0
6eea1abb0f73550c,laser beam optical,coating material,G02,0.25
df34ade9f8fa0ee2,laser beam optical,cutting glass,G02,0.25
628ee2b571dc2f86,laser beam optical,cylindrical light source,G02,0.5
19b8725871bd8acd,laser beam optical,glass jar,G02,0.0
9bed2ae6be0d9479,laser beam optical,laser,G02,0.5
ced7ca31b3e579f6,laser beam optical,laser beam expander,G02,0.5
281f1b5ec4d8f5b7,laser beam optical,laser beam homogenizer,G02,0.75
2899a6738b399c8a,laser beam optical,laser beam integrator,G02,0.75
645b2a0c04b8d0e3,laser beam optical,laser device,G02,0.5
efa946b0f523bd8f,laser beam optical,laser light optic,G02,0.75
2f0fe90cc561769d,laser beam optical,laser light source,G02,0.5
df5beba774e44544,laser beam optical,laser optical,G02,0.5
c05f2e7f815cb9e5,laser beam optical,laser optical system,G02,0.5
6b39fdb01d72d610,laser beam optical,laser radiation optical,G02,0.75
4f9f1f465e7c631a,laser beam optical,narrow beam of light,G02,0.5
7d18aaaaf729387b,laser beam optical,optical amplification,G02,0.5
9c58b79861d248b6,laser beam optical,optical density,G02,0.0
0d9228dde094a367,laser beam optical,optical fiber laser,G02,0.5
bca5b8b74d7b87a4,laser beam optical,optical laser,G02,0.75
c59dd7499e2ae6b0,laser beam optical,optical sensor,G02,0.25
3e9bbd26f179bb6b,laser beam optical,parallel beam,G02,0.0
39e4501ac2c3a079,laser beam optical,polarization laser,G02,0.5
bb36b645a0e67e32,laser beam optical,polarization laser optical,G02,0.5
854a00b3cd7d6821,laser beam optical,polarization optic,G02,0.5
514c72003dbd1fcf,laser beam optical,polarization optical,G02,0.5
d4972487528b224a,laser beam optical,printing,G02,0.25
96556536debc1291,laser beam optical,welding and cutting,G02,0.25
df1783ea0305a61f,linear change,angular change,G02,0.25
3a1677dc4d881172,linear change,change,G02,0.5
72dd7d49ec779ad8,linear change,change of clothes,G02,0.0
00993de7f6bd5092,linear change,climate change,G02,0.0
0feed36cfcc59382,linear change,continuous change,G02,0.75
180424679a55f33f,linear change,corresponding change,G02,0.5
89311f4389b1b1b8,linear change,dimension box,G02,0.0
5cc394c5a9e5d27e,linear change,incremental change,G02,0.25
ab81ff19309f7477,linear change,linear development,G02,0.5
489622e7fbb3c195,linear change,linear dimensional change,G02,0.5
db80d0f2713251bf,linear change,linear fashion,G02,0.5
9c69973d328dbf46,linear change,linear function,G02,0.5
a345d80fe06b5b2e,linear change,linear optical,G02,0.25
5455a61bb64f00b9,linear change,linear pair,G02,0.0
6d66592c2e08a172,linear change,linear relation,G02,0.5
5e209604192dc83e,linear change,linear variation,G02,0.75
a641f2c474c6d315,linear change,linearity,G02,0.5
7440bdb572f23eb4,linear change,non linear change,G02,0.25
f9ca40980f053cdc,linear change,not a proportional relationship,G02,0.25
41ba6944c3f534e3,linear change,optical system,G02,0.25
803e694897e42710,linear change,permanent change,G02,0.0
ac8923b84a46bbc8,linear change,progresses straight,G02,0.5
b2f1836c822af41a,linear change,proportional change,G02,0.5
0940d9c140ae17e7,linear change,shift,G02,0.5
7402cce3e19ad757,linear change,small change,G02,0.5
41285b53d0e5b87f,linear change,step change,G02,0.5
15265869dd782496,linear change,uniform change,G02,0.75
